Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_429.jpg,-13.58506,1,0,3.64974,105.9685,92.7839,0.8603407,39.16933,359.5195
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_499.jpg,-10.05747,1,0,3.698263,106.1408,92.91485,0.5652541,37.21846,359.2834
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_557.jpg,-7.618064,1,0,3.72322,106.3174,93.04324,0.2534368,35.7191,359.0484
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_618.jpg,-4.732665,1,0,3.772266,106.498,93.16988,359.9451,34.6284,358.8357
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_680.jpg,-4.676054,1,0,3.80036,106.6834,93.29957,359.8507,34.01329,358.8141
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_740.jpg,-6.84384,1,0,3.816438,106.8755,93.42928,359.9644,33.30978,358.8842
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_798.jpg,-9.839894,1,0,3.870407,107.0733,93.55393,0.08028122,32.16635,358.9121
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_848.jpg,-10.41914,1,0,3.891436,107.2749,93.67319,0.1117698,30.63924,358.9167
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_916.jpg,-7.474607,1,0,3.939491,107.4798,93.78842,0.06828755,29.12319,358.9292
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_968.jpg,-5.32428,1,0,3.964984,107.6888,93.90086,0.01101005,27.98474,358.9283
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_031.jpg,-2.154346,1,0,4.013848,107.902,94.01221,0.009514454,27.23757,358.9334
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_085.jpg,0,1,0,4.038554,108.1183,94.12411,0.0426071,26.91511,358.9798
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_152.jpg,0,1,0,4.074413,108.3373,94.23657,0.105519,26.81468,359.0522
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_205.jpg,0,1,0,4.111073,108.5595,94.34969,0.2142095,26.78629,359.1333
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_272.jpg,0,1,0,4.146946,108.7842,94.46389,0.357394,26.78759,359.2353
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_350.jpg,0,1,0,4.170997,109.0873,94.61797,0.5864397,26.80519,359.4042
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_419.jpg,0,1,0,4.242857,109.3172,94.73495,0.7798895,26.8277,359.5494
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_495.jpg,0,1,0,4.278498,109.6271,94.89281,1.063763,26.86563,359.7507
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_560.jpg,0,1,0,4.30221,109.8618,95.01267,1.284548,26.90245,359.9061
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_599.jpg,-1.188675,1,0,4.361508,110.0193,95.09296,1.431372,26.90981,-0.004223228
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_668.jpg,-1.826458,1,0,4.361508,110.3359,95.24964,1.519506,26.64274,-0.001366145
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_749.jpg,-5.49999,1,0,4.428839,110.6553,95.40337,1.433599,25.89005,0.001505033
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_835.jpg,-9.31329,1,0,4.475729,110.9813,95.55213,1.363982,24.47346,359.9691
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_923.jpg,-4.729861,1,0,4.532907,111.3968,95.73264,1.270786,22.87913,359.8239
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_54_999.jpg,-1.375381,1,0,4.580362,111.6487,95.84007,1.169924,22.3372,359.7711
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_55_083.jpg,0,1,0,4.616882,112.0747,96.01834,1.032087,22.08155,359.6816
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_55_173.jpg,0,1,0,4.663852,112.4206,96.16159,0.9685201,22.07814,359.6346
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_55_260.jpg,-4.185989,1,0,4.721011,112.7713,96.30321,0.9192386,21.69441,359.5874
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_55_337.jpg,-7.64082,1,0,4.766273,113.1272,96.43978,0.8439655,20.65114,359.5044
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_55_400.jpg,-12.11161,1,0,4.820165,113.3977,96.53635,0.7357415,19.3646,359.3967
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_55_469.jpg,-15,1,0,4.84984,113.7625,96.65372,0.4714857,16.95569,359.1736
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_55_522.jpg,-15,1,0,4.878174,114.0392,96.73155,0.1771733,14.85395,358.9327
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_55_581.jpg,-12.6775,1,0,4.905102,114.3191,96.80268,359.8726,12.92041,358.7242
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_55_623.jpg,-11.24002,1,0,4.921706,114.5093,96.84841,359.8101,11.90102,358.6792
